Generation,GibberishLevel
1,2.5072008185088634
1,2.5484588515758513
1,2.228000771581081
1,2.0997905307694484
1,2.291545182466507
1,1.9493401262354344
1,1.9683275383252363
1,2.47280000474142
1,2.5127157866954803
1,2.308870011142322
1,2.2326181530952454
1,2.059461978574594
1,2.3980106597854975
1,1.9087461822254712
1,2.540838275469986
1,2.4287089577742984
1,2.1694875101248425
1,2.0104543791484026
1,2.115544169179855
1,2.469159903696605
1,2.1835487338961386
1,1.9520505028111594
1,2.694496351259726
1,2.0401394381827
1,2.307962250483187
1,2.2995761052558295
1,2.418825171117125
1,2.3024600876702204
1,2.6327270394877385
1,2.328745351753373
1,2.1809899986736356
1,2.4846128821372986
1,2.2541015843550363
1,1.9589799667398136
1,1.9929516030983492
1,2.464534148281696
1,2.1557359227112363
1,2.230763014405966
1,2.3681719581286114
1,2.3918543364320484
1,2.0308740341237614
1,1.7643156507983804
1,2.383265711091183
1,2.283017648117883
1,2.2616741559585605
1,2.4212760359813004
1,1.8455099320929984
1,2.1068462117077553
1,2.4043343332078724
1,1.8738010798422795
1,2.5537282381996964
1,2.252590747610215
1,2.4294180299924766
1,2.2025327404563346
1,2.0199922340420575
1,2.2546936454343016
1,2.1327623749265867
1,2.3949174600489
1,2.2711904421448708
1,2.0319409651888742
1,2.3323474675416946
1,2.625705240170161
1,2.2596618651219136
1,2.5331847128413973
1,2.3887504210902586
1,1.9774534869939089
1,2.2254042413926896
1,2.4617571319852556
1,2.192300837557271
1,2.2294886646599603
1,2.60716394626576
1,2.258638780760138
1,2.3025067411363125
1,2.2894424357834984
1,2.3231739788442045
1,2.6213538203920637
1,1.966686725616455
1,2.5700500784096896
1,2.594826747389401
1,2.49569132236334
1,2.2951136307660924
1,2.50403498803697
1,2.4424975771125
1,2.1480664369361153
1,2.313412601181439
1,2.48570467768745
1,2.2587556556651465
1,2.36552694603637
1,2.5251502715879015
1,2.284426030952756
1,2.4453587177789435
1,1.6722146307046597
1,2.1573493146314853
1,2.0693103201687335
1,2.357330882549286
1,2.2376696152182727
1,2.5036785758676983
1,2.2054837828590754
1,2.496452471789192
1,2.22235812924125
1,2.5384340368603406
1,2.316003006312155
1,1.9817177529415388
1,2.1388346070335027
1,1.716558691660563
1,2.1192221165430256
1,2.4168647649336834
1,1.9958071440458298
1,2.5684892619028687
1,2.213051370345056
1,2.444966190361551
1,1.9016514778137208
1,2.60649968561579
1,2.385237678008921
1,1.9952263841629028
1,2.164548823609948
1,1.8059518547619091
1,2.318550874407475
1,1.9606753431185326
1,2.347622334957123
1,2.150799471598405
1,2.1026236500058855
1,2.4768572067436962
1,2.397632582829549
1,2.259175040505149
1,2.279346235386737
1,2.20345562419226
1,2.2185735695741395
1,2.44698597726069
1,2.3714302501508167
1,2.405851045846939
1,2.664571575820446
1,2.0150658950209617
1,2.398251896245139
1,2.004493999175536
1,2.2364237164403056
1,2.278822820711803
1,2.325637310743332
1,2.5331644739319636
1,2.4398592873564304
1,2.435480944994019
1,2.200233079628511
1,2.344508958714349
1,2.3190903821210753
1,2.0213403302734183
1,1.9766731289930122
1,2.3161647844573725
1,2.5732572314351105
1,2.500194916980607
1,2.0379537103023937
1,2.5693461696306863
1,2.0868981770880812
1,2.4322586037895895
1,2.3430312975593237
1,2.404246439987963
1,2.4810989648103714
1,2.21975806428165
1,2.4231959730386734
1,2.2332630359464223
1,1.9834638725627551
1,1.7233803950507065
1,1.946687295385029
1,2.3003139920392126
1,2.532730403045813
1,2.3977939707617604
1,1.8435277656928912
1,2.5528051297543413
1,1.398294112972311
1,2.3833138822894737
1,2.334887498236717
1,2.411946950834009
1,2.5623383147771968
1,2.1202431740895125
1,2.4541384361408376
1,2.610908359951443
1,2.175998093107262
1,2.6528048687747545
1,2.278430340642279
1,2.4384174048900604
1,1.7833700039320521
1,2.369633208711942
1,2.2427245548335453
1,1.975354100837082
1,2.192170166608059
1,2.307584287304627
1,2.4430546480066635
1,2.299427997870523
1,1.901849611411019
1,2.3764882095550237
1,2.5500334811210634
1,2.4049031283404374
1,2.597028371962634
1,2.400147235448207
1,2.4992036713381944
1,2.3638242797719107
1,2.00039993888802
1,2.1321257821151187
1,2.4335791369279227
1,2.2674031724800936
1,2.1138157909497237
1,2.4258547594149906
1,2.2767525635383747
1,2.4637275338172913
1,2.0375036698366915
1,2.5809331604412624
1,2.382842884344213
1,1.8459231943300325
1,2.0538138331224522
1,2.405492951869965
1,2.2302830277970345
1,2.110966272652149
1,2.4623626615319933
1,2.4795512186317907
1,2.101059764623642
1,2.4596404310984488
1,2.187842092883419
1,2.0820711718073914
1,2.4000135319573537
1,2.4027537029297625
1,2.318771218985654
1,2.246964958676121
1,2.530668154358864
1,1.7806153201450736
1,2.0015913044350055
1,1.588462029017654
1,1.9611915747324626
1,2.3764246012553696
1,1.8210816831763732
1,2.083421840224155
1,2.317653378302401
1,2.433554509752675
1,2.3081840082656506
1,2.548887311702683
1,2.660838314465114
1,2.4815636300851427
1,2.4613451864345963
