neuron_id,layer,pearson_correlation
111,11,0.52225959
111,12,0.484977646
112,1,0.440004086
112,2,0.42158588
112,3,0.354788902
112,4,0.497287085
112,5,0.511197182
112,6,0.332836404
112,7,0.419322365
112,8,-0.101004227
112,9,0.686520773
112,10,0.620239511
112,11,-0.07898331
112,12,-0.319767452
113,1,-0.159948231
113,2,-0.62774654
113,3,-0.519345516
113,4,0.602601156
113,5,-0.183887759
113,6,0.199107732
113,7,0.020516631
113,8,0.334974174
113,9,0.200718481
113,10,0.110401998
113,11,-0.516353215
113,12,0.031084447
114,1,0.438700551
114,2,0.29087118
114,3,0.429148904
114,4,0.389706132
114,5,0.383256483
114,6,-0.055725483
114,7,0.415740957
114,8,0.206576813
114,9,0.261468871
114,10,0.455002125
114,11,-0.286930562
114,12,-0.006719722
115,1,0.278593007
115,2,0.607157342
115,3,-0.571615582
115,4,0.401106245
115,5,-0.475343937
115,6,-0.463723905
115,7,0.630887534
115,8,0.240285046
115,9,0.162458983
115,10,0.492977876
115,11,0.088065016
115,12,0.044112978
116,1,-0.432140091
116,2,-0.038116054
116,3,0.134506493
116,4,0.115379048
116,5,0.515093979
116,6,0.650062973
116,7,0.591570529
116,8,0.389634949
116,9,0.406073309
116,10,0.46977975
116,11,0.728482514
116,12,0.646541729
117,1,0.157589939
117,2,-0.330538982
117,3,0.72043232
117,4,-0.21384999
117,5,0.288417048
117,6,-0.366529081
117,7,-0.528729014
117,8,-0.362314866
117,9,-0.060680271
117,10,0.06916117
117,11,-0.523380778
117,12,-0.374828176
118,1,-0.111209414
118,2,-0.127440529
118,3,0.436463392
118,4,0.192738777
118,5,-0.528919877
118,6,0.24860271
118,7,-0.028083632
118,8,0.322299623
118,9,0.010222283
118,10,0.286120231
118,11,0.640282277
118,12,0.132050099
119,1,0.124686529
119,2,0.369805498
119,3,0.108657061
119,4,0.5239572
119,5,0.496159335
119,6,0.387144382
119,7,0.447627609
119,8,0.499502763
119,9,-0.590965478
119,10,-0.625429534
119,11,-0.569421622
119,12,-0.608815151
120,1,-0.660111747
120,2,-0.268421294
120,3,-0.503490131
120,4,-0.15538772
120,5,-0.396526268
120,6,-0.397950089
120,7,-0.328678378
120,8,-0.332451829
120,9,-0.415166085
120,10,-0.53482637
120,11,-0.75109748
120,12,-0.180079788
121,1,0.054882716
121,2,0.660029539
121,3,0.709481446
121,4,0.277909978
121,5,-0.433797926
121,6,0.32504361
121,7,0.501860802
121,8,0.509868795
121,9,0.358461111
121,10,0.715567292
121,11,0.724755032
121,12,-0.126212183
122,1,0.202409924
122,2,0.449492583
122,3,0.428420982
122,4,0.166598334
122,5,0.130035085
122,6,0.105706892
122,7,0.032854278
122,8,-0.692995269
122,9,0.762866832
122,10,0.340035648
122,11,0.295118432
122,12,0.579921788
123,1,-0.242458973
123,2,-0.74234911
123,3,-0.39727114
123,4,0.434377721
123,5,-0.207677261
123,6,0.230102426
123,7,0.081678938
123,8,0.147424637
123,9,-0.48233874
123,10,-0.373151188
123,11,0.072530805
123,12,-0.655650343
124,1,-0.190824117
124,2,0.361497379
124,3,-0.026945297
124,4,0.565534141
124,5,0.440882201
124,6,0.33243343
124,7,0.187192646
124,8,0.271158052
124,9,0.526358395
124,10,0.142461608
124,11,0.564955014
124,12,0.750675058
125,1,0.253004363
125,2,0.265458624
125,3,0.21194571
125,4,0.204221091
125,5,0.366372751
125,6,0.184908761
125,7,0.380087666
125,8,0.362346699
125,9,0.290762487
125,10,0.217399992
125,11,-0.018231307
125,12,-0.352962105
126,1,-0.083798802
126,2,-0.310312585
126,3,0.113949524
126,4,-0.044186097
126,5,-0.322230479
126,6,0.167263254
126,7,0.19302429
126,8,0.123850899
126,9,0.614920675
126,10,0.269812344
126,11,-0.151194981
126,12,0.403326176
127,1,-0.011109824
127,2,0.028354899
127,3,0.162205119
127,4,-0.593824096
127,5,-0.237558604
127,6,-0.086778376
127,7,-0.420244525
127,8,-0.311688671
127,9,-0.268154879
127,10,-0.072645196
127,11,0.376002147
127,12,-0.533449864
128,1,-0.22553529
128,2,-0.343977047
128,3,-0.400818104
128,4,-0.680418866
128,5,-0.529198756
128,6,-0.429690341
128,7,-0.478925502
128,8,-0.398067665
128,9,-0.579240377
128,10,-0.399238829
128,11,-0.572797538
128,12,-0.435551967
129,1,0.052302768
129,2,0.316378181
129,3,0.046539656
129,4,0.429213096
129,5,0.560067109
129,6,-0.220114346
129,7,-0.304653883
129,8,-0.535744057
129,9,0.194564461
129,10,-0.567755593
129,11,-0.190641006
129,12,-0.37487918
130,1,0.586862088
130,2,0.230857314
130,3,0.693584826
130,4,0.532582572
130,5,-0.324207136
130,6,-0.023523646
130,7,-0.122337231
130,8,0.235000983
130,9,0.077943697
130,10,-0.559394249
130,11,0.654379501
130,12,-0.276008923
131,1,-0.39028215
131,2,-0.503112979
131,3,-0.511826609
131,4,-0.538785346
131,5,-0.345703119
131,6,-0.100385482
131,7,-0.49706155
131,8,0.027826184
131,9,-0.509079187
131,10,-0.200245989
131,11,0.231828883
131,12,-0.708883261
132,1,-0.409382117
132,2,-0.609152107
132,3,0.140734019
132,4,0.36279355
132,5,-0.232383481
132,6,-0.2646864
132,7,0.325393345
132,8,-0.038899835
132,9,0.470378277
132,10,0.697054581
132,11,0.621801301
132,12,0.121102797
133,1,-0.527685915
133,2,-0.12296833
133,3,-0.066864014
133,4,0.118562361
133,5,-0.144719933
133,6,-0.305236903
133,7,-0.400227456
133,8,0.64276811
133,9,0.245780504
133,10,0.170324834
133,11,0.655840622
133,12,0.006727873
134,1,-0.418077399
134,2,-0.42026378
134,3,0.009969293
134,4,-0.298751239
134,5,-0.037710247
134,6,-0.562202694
134,7,-0.673883484
134,8,-0.206373158
134,9,0.103829288
134,10,-0.472420669
134,11,0.663339271
134,12,0.334881444
135,1,0.277028405
135,2,0.175593261
135,3,0.665820884
135,4,0.26786827
135,5,-0.521383972
135,6,0.554930673
135,7,-0.206459337
135,8,0.04746776
135,9,-0.025498662
135,10,0.480743015
135,11,0.125677105
135,12,-0.586317472
136,1,-0.123138729
136,2,-0.026942116
136,3,0.153091427
136,4,0.338094165
136,5,0.614725765
136,6,-0.189722527
136,7,0.226371214
136,8,0.557514194
136,9,0.528425458
136,10,0.638723575
136,11,0.561847611
136,12,0.043173976
137,1,0.40988219
137,2,0.425151334
137,3,0.534693117
137,4,0.506221436
137,5,0.674989868
137,6,0.065199307
137,7,0.535730388
137,8,0.692332799
137,9,0.633131292
137,10,0.276046995
137,11,0.515533522
137,12,-0.391013461
138,1,-0.665627327
138,2,-0.213726359
138,3,-0.53199422
138,4,-0.52266344
138,5,-0.344508223
138,6,-0.119981131
138,7,-0.581197803
138,8,-0.779932164
138,9,-0.148728067
138,10,-0.364319793
138,11,-0.530554718
138,12,-0.536593385
139,1,0.114950695
139,2,0.522992216
139,3,0.685968143
139,4,0.613983047
139,5,0.643596836
139,6,0.607461963
139,7,0.528604706
139,8,0.515759305
139,9,0.473311951
139,10,0.459339757
139,11,0.174954158
139,12,-0.753208472
140,1,-0.354448564
140,2,0.022768617
140,3,-0.586904084
140,4,-0.363520009
140,5,-0.039917667
140,6,-0.23095521
140,7,-0.079974209
140,8,-0.2299098
140,9,0.348115003
140,10,-0.206556371
140,11,0.202791251
140,12,0.686620201
141,1,0.433188185
141,2,0.377419816
141,3,0.265265584
141,4,-0.112789964
141,5,0.473531079
141,6,0.336215016
141,7,0.43550186
141,8,0.570732545
141,9,0.315907657
141,10,0.316484309
141,11,-0.090000126
141,12,0.561509941
142,1,-0.508273923
142,2,-0.027430788
142,3,-0.524064634
142,4,-0.134236791
142,5,0.036646589
142,6,-0.434473641
142,7,-0.554260175
142,8,-0.097664077
142,9,-0.211049448
142,10,0.01378158
142,11,-0.299404534
142,12,0.183491131
143,1,0.333173012
143,2,0.131217081
143,3,0.226033574
143,4,0.559127664
143,5,0.393559754
143,6,-0.238424431
143,7,-0.266684136
143,8,-0.097465522
143,9,-0.366475541
143,10,-0.430422064
143,11,-0.347566174
143,12,-0.427617861
144,1,-0.608449942
144,2,-0.457222234
144,3,0.248788785
144,4,0.266425103
144,5,0.329911044
144,6,-0.557553686
144,7,-0.51941804
144,8,-0.735331748
144,9,-0.077049102
144,10,-0.519644961
144,11,-0.521968198
144,12,-0.287963247
145,1,-0.512345033
145,2,-0.240237163
145,3,-0.052096081
145,4,-0.440810605
145,5,-0.574056422
145,6,-0.52631359
145,7,-0.154246794
145,8,-0.431815316
145,9,-0.315966719
145,10,-0.415560238
145,11,-0.695175241
145,12,-0.134195172
146,1,-0.136736843
146,2,0.120092352
146,3,0.037169742
146,4,0.579898952
146,5,0.404704597
146,6,0.512930378
146,7,0.412860071
146,8,0.376369757
146,9,0.365586445
146,10,0.177716842
146,11,0.346178652
146,12,0.298370424
147,1,0.51237306
147,2,0.63059647
147,3,0.327290114
147,4,0.435021834
147,5,0.604675278
147,6,0.425178112
147,7,0.511442113
147,8,0.632304909
147,9,0.708710153
147,10,0.658112003
147,11,0.381626956
147,12,-0.048521433
148,1,-0.193767084
148,2,0.175887504
148,3,0.096675684
148,4,0.566039773
148,5,0.419483294
148,6,0.647786865
148,7,0.11407041
148,8,0.513283378
148,9,0.105449436
148,10,0.515997387
148,11,-0.286004718
148,12,0.083933225
149,1,0.17543628
149,2,0.70025591
149,3,-0.377875006
149,4,-0.47272917
149,5,-0.327381197
149,6,-0.685226613
149,7,-0.278753283
149,8,-0.209474914
149,9,-0.301654295
149,10,-0.024545222
149,11,-0.061150381
149,12,-0.083488895
150,1,-0.371485459
150,2,-0.351421633
150,3,-0.535162634
150,4,-0.261487077
150,5,-0.303703245
150,6,0.288415296
150,7,-0.397860541
150,8,-0.375981996
150,9,-0.818742766
150,10,-0.31111331
150,11,-0.505343678
150,12,-0.819892631
151,1,0.618759123
151,2,0.67941582
151,3,0.370168191
151,4,0.440432883
151,5,0.497911081
151,6,0.099914109
151,7,-0.250094523
151,8,-0.434154265
151,9,-0.376252813
151,10,-0.348251658
151,11,-0.033607341
151,12,0.569984713
152,1,0.292952118
152,2,0.227636637
152,3,0.155334615
152,4,0.422821776
152,5,0.362052728
152,6,0.369001157
152,7,0.438067599
152,8,0.347571007
152,9,0.536214804
152,10,0.274182255
152,11,0.499508947
152,12,0.717241413
153,1,0.582222926
153,2,0.403946417
153,3,0.729494375
153,4,0.133298288
153,5,0.519951464
153,6,0.616151517
153,7,0.581108001
153,8,0.577154263
153,9,0.641604419
153,10,0.570515686
153,11,0.715758094
153,12,0.438059093
154,1,-0.70418021
154,2,-0.370976607
154,3,-0.291931715
154,4,0.599609784
154,5,0.524534305
154,6,-0.08019423
154,7,-0.25859246
154,8,0.496024639
154,9,0.457075328
154,10,0.316385728
154,11,0.263066203
154,12,0.796119689
155,1,0.639067824
155,2,-0.674385362
155,3,0.145505787
155,4,0.322383478
155,5,0.559568673
155,6,0.562662784
155,7,0.18957257
155,8,0.212486878
155,9,0.260864905
155,10,0.252530902
155,11,-0.058384118
155,12,0.631305066
156,1,-0.029234505
156,2,0.177195807
156,3,0.110215645
156,4,0.461906174
156,5,0.352371627
156,6,0.512186535
156,7,-0.418108038
156,8,0.19905962
156,9,0.458726115
156,10,0.184165532
156,11,0.696687583
156,12,0.798087931
157,1,-0.377403383
157,2,-0.397035135
157,3,-0.246686887
157,4,0.602963022
157,5,-0.531563541
157,6,0.016793703
157,7,0.365230949
157,8,0.327534597
157,9,0.079843031
157,10,-0.434691058
157,11,-0.398631575
157,12,-0.543892005
158,1,0.67535594
158,2,-0.421317838
158,3,0.266936026
158,4,0.214389561
158,5,0.349246909
158,6,0.204550172
158,7,0.379386831
158,8,-0.398366646
158,9,-0.367409554
158,10,-0.370754397
158,11,-0.43488035
158,12,-0.376100057
159,1,-0.027034474
159,2,0.216888803
159,3,0.039407641
159,4,0.225399655
159,5,0.127740246
159,6,0.210992537
159,7,0.262307721
159,8,0.409957361
159,9,0.054201555
159,10,-0.32933277
159,11,0.279136943
159,12,-0.43305307
160,1,0.065990937
160,2,0.424500714
160,3,0.182341803
160,4,0.304609027
160,5,0.355754048
160,6,0.379291699
160,7,0.261764661
160,8,-0.134646257
160,9,0.571936086
160,10,0.382162647
160,11,0.64984792
160,12,0.104633025
161,1,0.237985089
161,2,0.369335011
161,3,0.367662423
161,4,0.332159636
161,5,0.5175782
161,6,0.632292885
161,7,0.505024074
161,8,0.432691079
161,9,0.475128714
161,10,0.380812471
161,11,0.555547271
161,12,0.601076674
162,1,0.268246915
162,2,-0.005204713
162,3,-0.196176324
162,4,0.701314806
162,5,-0.405071923
162,6,0.546695984
162,7,0.502252443
162,8,0.520463412
162,9,0.294060569
162,10,-0.316810905
162,11,0.068771162
162,12,0.716101117
163,1,-0.363794431
163,2,-0.631235404
163,3,-0.606232727
163,4,0.310934526
163,5,0.753845124
163,6,-0.446597801
163,7,-0.379437934
163,8,0.141702932
163,9,0.54932269
163,10,-0.276212688
163,11,0.176147648
163,12,-0.592033268
164,1,0.250533869
164,2,-0.009210697
164,3,0.321112803
164,4,0.508202174
164,5,-0.25292815
164,6,0.682545246
164,7,0.500362855
164,8,0.543295202
164,9,0.362346006
164,10,-0.075525387
164,11,0.826013207
164,12,-0.238390102
165,1,0.620735139
165,2,0.455105168
165,3,0.505264898
165,4,0.235279378
165,5,0.195306615
165,6,0.483519232
165,7,0.373579129
165,8,0.059558577
165,9,0.042884978
165,10,0.478177078
165,11,-0.508718231
165,12,0.782790343
166,1,-0.252154394
166,2,-0.463664107
166,3,0.729730911
166,4,0.351694711
166,5,-0.661390944
166,6,-0.152088897
166,7,-0.014766895
166,8,-0.414699597
166,9,-0.16276694
166,10,0.397736434
166,11,0.242922005
166,12,-0.113467461
167,1,-0.001512325
167,2,-0.112699687
167,3,0.22688008
167,4,-0.260701013
167,5,-0.534917632
167,6,-0.30407609
167,7,-0.745737135
167,8,-0.137814124
167,9,0.056649745
167,10,-0.174251693
167,11,-0.724505693
167,12,0.012441344
168,1,0.220666756
168,2,-0.532063202
168,3,-0.574730418
168,4,-0.424995986
168,5,-0.307062118
168,6,-0.562371083
168,7,-0.570642896
168,8,-0.52310975
168,9,-0.462173984
168,10,-0.445029427
168,11,-0.51586785
168,12,-0.710826633
169,1,0.332761435
169,2,0.508543164
169,3,0.321438823
169,4,0.376200207
169,5,0.361546465
169,6,-0.67012092
169,7,-0.17188723
169,8,-0.171235851
169,9,0.053603667
169,10,0.598734882
169,11,-0.209702272
169,12,0.28306159
170,1,0.271990083
170,2,-0.409971598
170,3,0.370396659
170,4,-0.014869838
170,5,0.464312794
170,6,-0.476950594
170,7,0.641509206
170,8,-0.512789974
170,9,0.403787529
170,10,0.196151749
170,11,-0.075232896
170,12,0.508330953
171,1,0.189030054
171,2,0.250344649
171,3,0.396034904
171,4,0.52943345
171,5,0.535116328
171,6,0.46946463
171,7,0.653115565
171,8,0.462432391
171,9,-0.402306987
171,10,-0.10378582
171,11,-0.101195216
171,12,0.421050024
172,1,-0.035167941
172,2,-0.540394412
172,3,0.240284854
172,4,0.683137974
172,5,-0.621063042
172,6,0.514853724
172,7,0.221326867
172,8,-0.435954356
172,9,0.146301759
172,10,0.484883676
172,11,-0.191495723
172,12,-0.266554969
173,1,0.058023168
173,2,-0.54101258
173,3,0.191354215
173,4,0.703114714
173,5,0.474135476
173,6,-0.180309819
173,7,0.094637667
173,8,-0.492380519
173,9,-0.286884028
173,10,-0.329722697
173,11,0.343802108
173,12,0.230228713
174,1,0.306170211
174,2,-0.569873264
174,3,0.067371501
174,4,0.043238545
174,5,-0.524264344
174,6,-0.767872982
174,7,-0.591962539
174,8,-0.069009289
174,9,0.710621708
174,10,-0.622153862
174,11,-0.484700275
174,12,-0.796436652
175,1,0.322365839
175,2,0.207143097
175,3,0.668282936
175,4,-0.292798425
175,5,-0.468951708
175,6,-0.49140213
175,7,-0.450160278
175,8,-0.390350979
175,9,-0.153744749
175,10,0.141677551
175,11,0.222124022
175,12,-0.30116943
176,1,0.263802464
176,2,0.219729112
176,3,-0.376563034
176,4,-0.369813899
176,5,0.495924083
176,6,0.54054296
176,7,0.196694164
176,8,-0.313984347
176,9,0.382642963
176,10,-0.074129091
176,11,-0.656048367
176,12,-0.804805267
177,1,0.131788431
177,2,0.351902611
177,3,0.202033956
177,4,0.316207678
177,5,0.244262529
177,6,0.217071845
177,7,0.467389328
177,8,-0.141291763
177,9,0.584426002
177,10,0.184947222
177,11,0.094757561
177,12,-0.729001746
178,1,0.113302905
178,2,0.009619477
178,3,0.61812329
178,4,0.206309418
178,5,0.413801505
178,6,-0.053143268
178,7,0.106763568
178,8,-0.086941347
178,9,-0.11609802
178,10,0.162709432
178,11,0.169450368
178,12,0.625905817
179,1,0.452417745
179,2,0.389457928
179,3,-0.231224661
179,4,-0.237489629
179,5,-0.28199763
179,6,0.427484955
179,7,-0.409944951
179,8,0.636168853
179,9,0.360895482
179,10,0.473822042
179,11,-0.083687153
179,12,0.329932892
180,1,0.254898201
180,2,0.649537324
180,3,0.386029351
180,4,-0.335584035
180,5,-0.029041983
180,6,-0.224765346
180,7,-0.008629065
180,8,-0.002944631
180,9,-0.111662693
180,10,-0.590702773
180,11,-0.26505849
180,12,-0.392449918
181,1,0.144613616
181,2,-0.264319845
181,3,-0.299823133
181,4,0.24129632
181,5,-0.155350571
181,6,-0.609466953
181,7,-0.18292231
181,8,-0.208152565
181,9,-0.405418021
181,10,0.309629055
181,11,-0.210128291
181,12,0.248523676
182,1,0.278180186
182,2,0.256857039
182,3,0.351599597
182,4,0.011176975
182,5,0.630791385
182,6,-0.272202216
182,7,0.424405877
182,8,0.530984033
182,9,0.480356424
182,10,0.378619318
182,11,0.828198742
182,12,0.453493117
183,1,0.138311476
183,2,-0.441106541
183,3,-0.510268993
183,4,0.341162765
183,5,0.12533273
183,6,-0.13241997
183,7,0.334284544
183,8,-0.667298863
183,9,-0.180389515
183,10,0.310987025
183,11,-0.225080594
183,12,-0.06019094
184,1,-0.280388675
184,2,0.005898267
184,3,-0.253384568
184,4,0.333527402
184,5,0.668504597
184,6,-0.069995849
184,7,-0.377157959
184,8,-0.125397438
184,9,0.362392536
184,10,-0.064626138
184,11,0.692708253
184,12,0.445569712
185,1,0.689826071
185,2,-0.050959427
185,3,0.010107018
185,4,0.466413612
185,5,-0.446825616
185,6,0.634628924
185,7,0.660925233
185,8,0.482640125
185,9,-0.189450481
185,10,-0.115844636
185,11,-0.037785528
185,12,0.618627379
186,1,-0.148582921
186,2,0.008295829
186,3,0.367822577
186,4,-0.304739763
186,5,0.041115367
186,6,0.762746636
186,7,0.471862459
186,8,0.094376321
186,9,-0.027192315
186,10,0.642236704
186,11,0.418999089
186,12,0.401044562
187,1,-0.523111031
187,2,0.165037499
187,3,0.286018614
187,4,-0.101400894
187,5,-0.023959142
187,6,-0.12083193
187,7,-0.310435483
187,8,0.219659251
187,9,-0.609910915
187,10,-0.576157111
187,11,0.090006167
187,12,0.12798592
188,1,-0.695743452
188,2,-0.295249167
188,3,-0.883387982
188,4,0.400057722
188,5,-0.347325289
188,6,0.235194337
188,7,0.30192162
188,8,0.283197883
188,9,0.477238991
188,10,-0.482522387
188,11,-0.29089824
188,12,0.613028993
189,1,0.041477237
189,2,-0.463496056
189,3,0.100828018
189,4,0.533776673
189,5,0.383670964
189,6,0.551479348
189,7,0.174637532
189,8,0.710271739
189,9,0.326738789
189,10,-0.548879498
189,11,0.664180619
189,12,0.152394864
190,1,-0.308753837
190,2,-0.56877386
190,3,-0.570350771
190,4,-0.217040627
190,5,-0.636398522
190,6,0.011015648
190,7,-0.536611556
190,8,0.369636596
190,9,0.503451247
190,10,-0.136743583
190,11,0.350480185
190,12,0.238931554
191,1,-0.584478154
191,2,0.506492692
191,3,0.417270509
191,4,-0.400267478
191,5,0.256664773
191,6,0.258152578
191,7,-0.339386209
191,8,-0.336761866
191,9,-0.12796876
191,10,0.465855545
191,11,-0.095469819
191,12,0.681526808
192,1,0.332873226
192,2,-0.630065889
192,3,-0.698855222
192,4,0.400868904
192,5,-0.467928406
192,6,0.75372551
192,7,-0.539111221
192,8,-0.590411753
192,9,-0.639619062
192,10,-0.487045089
192,11,-0.476911308
192,12,-0.831836676
193,1,-0.287470756
193,2,0.338006039
193,3,0.386836977
193,4,-0.301476949
193,5,-0.273016314
193,6,-0.49657421
193,7,0.79091429
193,8,-0.540161677
193,9,-0.655702618
193,10,-0.233323364
193,11,0.490561093
193,12,-0.692585647
194,1,-0.236590276
194,2,-0.513225099
194,3,-0.501726387
194,4,-0.265119644
194,5,-0.36400431
194,6,0.058639478
194,7,0.531569627
194,8,-0.473249187
194,9,-0.263060712
194,10,-0.610347387
194,11,0.565421894
194,12,-0.172780701
195,1,0.453245118
195,2,0.457107844
195,3,0.398505349
195,4,0.034221638
195,5,0.54497954
195,6,0.156453562
195,7,-0.53133849
195,8,0.33900061
195,9,0.170493783
195,10,-0.223296225
195,11,0.177800309
195,12,0.664163112
196,1,-0.414969574
196,2,-0.530166527
196,3,-0.502612894
196,4,-0.397390587
196,5,-0.182667052
196,6,-0.429895443
196,7,-0.270746888
196,8,-0.318505399
196,9,-0.358256592
196,10,-0.40264377
196,11,-0.062994215
196,12,-0.781903655
197,1,0.415446744
197,2,-0.331001637
197,3,0.042438601
197,4,-0.374420435
197,5,-0.795129257
197,6,-0.295001547
197,7,-0.647236346
197,8,-0.155685658
197,9,0.704329846
197,10,-0.655646873
197,11,0.23698048
197,12,-0.022325828
198,1,0.482821733
198,2,0.616691413
198,3,0.358951995
198,4,0.407417319
198,5,-0.370573727
198,6,0.109224843
198,7,-0.515660752
198,8,0.583430369
198,9,-0.368596934
198,10,-0.372158015
198,11,-0.554738999
198,12,-0.602549981
199,1,0.449055588
199,2,-0.478296721
199,3,-0.759784679
199,4,-0.235194886
199,5,0.512986181
199,6,-0.41223671
199,7,-0.46766198
199,8,-0.474029148
199,9,-0.526967541
199,10,-0.360361201
199,11,-0.499234441
199,12,0.066022499
200,1,0.426059191
200,2,0.193896152
200,3,0.445424209
200,4,0.234153198
200,5,0.509772827
200,6,-0.021242359
200,7,0.649646346
200,8,-0.460477553
200,9,-0.16234588
200,10,-0.137884413
200,11,-0.166238852
200,12,0.368796923
201,1,-0.240258174
201,2,0.367617746
201,3,0.538963716
201,4,0.208907086
201,5,0.513467214
201,6,0.637818826
201,7,0.569016117
201,8,0.150696609
201,9,0.36412312
201,10,0.283628387
201,11,0.308550616
201,12,0.13307967
202,1,0.416218533
202,2,-0.055976739
202,3,0.548425492
202,4,0.605509118
202,5,-0.603096552
202,6,0.585906249
202,7,0.387889678
202,8,0.36294875
202,9,-0.709414216
202,10,0.027878524
202,11,0.362982484
202,12,-0.434043645
203,1,-0.133162633
203,2,0.132202346
203,3,0.343324784
203,4,0.41371335
203,5,0.109325126
203,6,-0.026292062
203,7,0.457135274
203,8,0.355983396
203,9,-0.576991383
203,10,-0.168127308
203,11,-0.469650858
203,12,-0.749745638
204,1,0.438511892
204,2,-0.414435894
204,3,0.201082975
204,4,0.049287252
204,5,0.213791963
204,6,0.482327711
204,7,0.439004674
204,8,0.548547472
204,9,0.491787165
204,10,0.64152444
204,11,0.54383241
204,12,0.283433611
205,1,0.168055608
205,2,-0.002626263
205,3,0.392655834
205,4,0.326619216
205,5,-0.635690578
205,6,-0.002905881
205,7,-0.556104607
205,8,0.364086224
205,9,-0.162509113
205,10,0.218540961
205,11,-0.556524187
205,12,0.617696872
206,1,0.165072654
206,2,-0.72586409
206,3,0.192835227
206,4,-0.566735115
206,5,-0.111203389
206,6,0.108549568
206,7,0.459979492
206,8,0.230806973
206,9,0.256847123
206,10,0.391226748
206,11,0.558466893
206,12,-0.075150494
207,1,-0.424757644
207,2,-0.568479456
207,3,-0.549379479
207,4,-0.425312464
207,5,-0.517802158
207,6,-0.580789169
207,7,-0.464137806
207,8,-0.594288092
207,9,-0.317698771
207,10,-0.450581278
207,11,-0.499435536
207,12,-0.413950748
208,1,-0.755383267
208,2,-0.667613774
208,3,0.035836298
208,4,0.520378404
208,5,0.21914759
208,6,-0.165575915
208,7,-0.583180644
208,8,0.223242879
208,9,-0.291207297
208,10,0.137915355
208,11,-0.757776173
208,12,-0.3918704
209,1,0.365627021
209,2,0.186741022
209,3,0.329154122
209,4,0.527639634
209,5,0.182496289
209,6,0.463015612
209,7,0.332063617
209,8,0.460067629
209,9,0.08878119
209,10,0.454257813
209,11,-0.340014654
209,12,0.196113715
210,1,0.287039031
210,2,0.211795759
210,3,-0.025704469
210,4,0.709378591
210,5,-0.501813753
210,6,-0.192898082
210,7,-0.480797966
210,8,0.506778029
210,9,-0.53984193
210,10,0.107686549
210,11,0.302318112
210,12,0.591251843
211,1,0.098021713
211,2,0.576010991
211,3,0.035812903
211,4,0.595649007
211,5,0.024493261
211,6,0.662056884
211,7,-0.555836524
211,8,0.50191102
211,9,-0.180390812
211,10,0.110680128
211,11,0.379720609
211,12,-0.395391847
212,1,-0.543739238
212,2,-0.32273532
212,3,-0.645885408
212,4,-0.336483278
212,5,-0.730969739
212,6,0.296953854
212,7,0.421386022
212,8,0.334387522
212,9,0.090459144
212,10,-0.440424417
212,11,-0.386920031
212,12,-0.427001296
213,1,0.139933904
213,2,-0.100037748
213,3,-0.105282941
213,4,0.665255058
213,5,-0.444777959
213,6,0.273694595
213,7,-0.039481365
213,8,-0.371703586
213,9,-0.009331281
213,10,-0.321823826
213,11,-0.182584766
213,12,0.046320001
214,1,0.468455008
214,2,-0.042357409
214,3,-0.048568204
214,4,0.505856233
214,5,-0.093378318
214,6,-0.389200338
214,7,0.592038875
214,8,-0.098017407
214,9,-0.309087624
214,10,0.621979457
214,11,0.075664601
214,12,0.23600749
215,1,0.076492628
215,2,0.432528219
215,3,0.640302315
215,4,-0.304629921
215,5,-0.078469755
215,6,0.28154512
215,7,-0.159697488
215,8,0.601920318
215,9,-0.319032993
215,10,0.511364349
215,11,0.005497137
215,12,-0.034707158
216,1,0.047400145
216,2,-0.233379471
216,3,-0.609729178
216,4,-0.355539721
216,5,0.249838017
216,6,0.062703277
216,7,-0.44138813
216,8,-0.052500546
216,9,-0.497918775
216,10,-0.745306341
216,11,0.023036742
216,12,0.374520505
217,1,-0.47075767
217,2,-0.460374495
217,3,-0.336174894
217,4,-0.598319338
217,5,-0.445512378
217,6,-0.316735379
217,7,-0.310229286
217,8,-0.264361766
217,9,-0.104600047
217,10,0.214524866
217,11,-0.133678575
217,12,0.343128352
218,1,0.482873745
218,2,0.731769546
218,3,0.505453359
218,4,0.236043949
218,5,0.205269275
218,6,0.314519772
218,7,0.632171092
218,8,-0.298885349
218,9,-0.218870474
218,10,0.027204703
218,11,-0.408903737
218,12,-0.226090771
219,1,0.232357917
219,2,-0.333630444
219,3,0.453506467
219,4,0.485278932
219,5,0.343016379
219,6,-0.044610086
219,7,0.084031429
219,8,-0.567450889
219,9,-0.225755095
219,10,-0.320259818
219,11,-0.492244478
219,12,-0.181592896
220,1,0.014499637
220,2,-0.536161962
220,3,-0.541288322
220,4,-0.212206125
220,5,0.411739406
220,6,-0.007654158
220,7,0.104619711
220,8,0.527266212
220,9,0.174208731
220,10,0.514719383
220,11,-0.173181453
220,12,0.025696303
221,1,0.787575358
221,2,-0.305810996
221,3,0.017775325
221,4,0.134721171
221,5,0.338270078
221,6,0.373904252
221,7,-0.085105471
221,8,0.37286061
221,9,0.460741794
221,10,0.459681597
221,11,-0.546386523
221,12,0.539959123
222,1,-0.190556649
222,2,-0.68454152
222,3,0.228728869
222,4,0.163468732
222,5,-0.480495149
222,6,-0.404031454
222,7,0.351317459
222,8,0.467259611
222,9,-0.376805768
222,10,-0.636039222
222,11,-0.424039311
222,12,-0.012599584
223,1,0.289586623
223,2,-0.037832343
223,3,0.342012163
223,4,0.305997762
